# 0.008294
原	CHN	O/0.997848	Bo-B/0.000898	Bo-I/0.000163	Ch-B/0.000012	Ch-I/0.000099	O/0.997848	Si-B/0.000480	Si-I/0.000186	Sy-B/0.000087	Sy-I/0.000032	Tr-B/0.000029	Tr-I/0.000165
,	PUNC	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
未	CHN	O/0.999987	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999987	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000004	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
闻	CHN	O/0.999959	Bo-B/0.000015	Bo-I/0.000002	Ch-B/0.000002	Ch-I/0.000001	O/0.999959	Si-B/0.000003	Si-I/0.000001	Sy-B/0.000007	Sy-I/0.000005	Tr-B/0.000003	Tr-I/0.000003
及	CHN	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999993	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000000
病	CHN	Ch-B/0.994461	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.994461	Ch-I/0.000008	O/0.005497	Si-B/0.000007	Si-I/0.000001	Sy-B/0.000009	Sy-I/0.000000	Tr-B/0.000013	Tr-I/0.000000
理	CHN	Ch-I/0.994539	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000109	Ch-I/0.994539	O/0.005347	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000001
性	CHN	Ch-I/0.994682	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000063	Ch-I/0.994682	O/0.005253	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
杂	CHN	Ch-I/0.994152	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.005704	Ch-I/0.994152	O/0.000137	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000005	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
音	CHN	Ch-I/0.999885	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999885	O/0.000107	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	O/0.999995	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000004	O/0.999995	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	Bo-B/0.639349	Bo-B/0.639349	Bo-I/0.000020	Ch-B/0.000094	Ch-I/0.000000	O/0.360270	Si-B/0.000040	Si-I/0.000000	Sy-B/0.000153	Sy-I/0.000000	Tr-B/0.000074	Tr-I/0.000001
肺	CHN	Bo-I/0.645216	Bo-B/0.228914	Bo-I/0.645216	Ch-B/0.000832	Ch-I/0.000069	O/0.118969	Si-B/0.003197	Si-I/0.000031	Sy-B/0.001115	Sy-I/0.000132	Tr-B/0.001484	Tr-I/0.000041
呼	CHN	Ch-B/0.998894	Bo-B/0.000010	Bo-I/0.000028	Ch-B/0.998894	Ch-I/0.000697	O/0.000060	Si-B/0.000006	Si-I/0.000107	Sy-B/0.000167	Sy-I/0.000013	Tr-B/0.000005	Tr-I/0.000013
吸	CHN	Ch-I/0.999856	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000049	Ch-I/0.999856	O/0.000004	Si-B/0.000000	Si-I/0.000005	Sy-B/0.000000	Sy-I/0.000085	Tr-B/0.000000	Tr-I/0.000001
音	CHN	Ch-I/0.999955	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999955	O/0.000009	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000034	Tr-B/0.000000	Tr-I/0.000002
清	CHN	O/0.999701	Bo-B/0.000003	Bo-I/0.000002	Ch-B/0.000000	Ch-I/0.000231	O/0.999701	Si-B/0.000000	Si-I/0.000020	Sy-B/0.000000	Sy-I/0.000030	Tr-B/0.000000	Tr-I/0.000011
,	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
未	CHN	O/0.999989	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999989	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
闻	CHN	O/0.999965	Bo-B/0.000014	Bo-I/0.000002	Ch-B/0.000002	Ch-I/0.000001	O/0.999965	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000006	Sy-I/0.000005	Tr-B/0.000003	Tr-I/0.000002
及	CHN	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
干	CHN	Ch-B/0.641622	Bo-B/0.000342	Bo-I/0.000000	Ch-B/0.641622	Ch-I/0.000091	O/0.353547	Si-B/0.000267	Si-I/0.000007	Sy-B/0.003771	Sy-I/0.000002	Tr-B/0.000348	Tr-I/0.000003
湿	CHN	Ch-I/0.641683	Bo-B/0.000111	Bo-I/0.000153	Ch-B/0.012652	Ch-I/0.641683	O/0.340867	Si-B/0.000076	Si-I/0.000247	Sy-B/0.000118	Sy-I/0.003656	Tr-B/0.000140	Tr-I/0.000297
啰	CHN	Ch-I/0.642278	Bo-B/0.000013	Bo-I/0.000009	Ch-B/0.334229	Ch-I/0.642278	O/0.022804	Si-B/0.000018	Si-I/0.000076	Sy-B/0.000295	Sy-I/0.000059	Tr-B/0.000016	Tr-I/0.000203
音	CHN	Ch-I/0.976551	Bo-B/0.000019	Bo-I/0.000021	Ch-B/0.000003	Ch-I/0.976551	O/0.022774	Si-B/0.000001	Si-I/0.000092	Sy-B/0.000002	Sy-I/0.000332	Tr-B/0.000004	Tr-I/0.000203
,	PUNC	O/0.999989	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000009	O/0.999989	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
腹	CHN	Bo-B/0.985772	Bo-B/0.985772	Bo-I/0.000002	Ch-B/0.000193	Ch-I/0.000001	O/0.006350	Si-B/0.000035	Si-I/0.000000	Sy-B/0.007610	Sy-I/0.000000	Tr-B/0.000034	Tr-I/0.000003
平	CHN	O/0.958329	Bo-B/0.000621	Bo-I/0.031318	Ch-B/0.000004	Ch-I/0.000178	O/0.958329	Si-B/0.000003	Si-I/0.000179	Sy-B/0.000003	Sy-I/0.008889	Tr-B/0.000034	Tr-I/0.000443
,	PUNC	O/0.999999	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
未	CHN	O/0.999986	Bo-B/0.000009	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	O/0.999986	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
见	CHN	O/0.999668	Bo-B/0.000242	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000001	O/0.999668	Si-B/0.000007	Si-I/0.000000	Sy-B/0.000070	Sy-I/0.000001	Tr-B/0.000007	Tr-I/0.000001
腹	CHN	Bo-B/0.999456	Bo-B/0.999456	Bo-I/0.000078	Ch-B/0.000015	Ch-I/0.000000	O/0.000061	Si-B/0.000015	Si-I/0.000001	Sy-B/0.000363	Sy-I/0.000003	Tr-B/0.000007	Tr-I/0.000001
壁	CHN	Bo-I/0.999222	Bo-B/0.000063	Bo-I/0.999222	Ch-B/0.000001	Ch-I/0.000018	O/0.000274	Si-B/0.000006	Si-I/0.000016	Sy-B/0.000010	Sy-I/0.000376	Tr-B/0.000003	Tr-I/0.000011
静	CHN	Sy-B/0.999147	Bo-B/0.000002	Bo-I/0.000640	Ch-B/0.000001	Ch-I/0.000000	O/0.000142	Si-B/0.000009	Si-I/0.000005	Sy-B/0.999147	Sy-I/0.000050	Tr-B/0.000002	Tr-I/0.000002
脉	CHN	Sy-I/0.999362	Bo-B/0.000000	Bo-I/0.000356	Ch-B/0.000001	Ch-I/0.000000	O/0.000017	Si-B/0.000002	Si-I/0.000010	Sy-B/0.000249	Sy-I/0.999362	Tr-B/0.000003	Tr-I/0.000001
曲	CHN	Sy-I/0.998819	Bo-B/0.000000	Bo-I/0.000004	Ch-B/0.000005	Ch-I/0.000002	O/0.000404	Si-B/0.000005	Si-I/0.000038	Sy-B/0.000714	Sy-I/0.998819	Tr-B/0.000001	Tr-I/0.000007
张	CHN	Sy-I/0.998827	Bo-B/0.000003	Bo-I/0.000009	Ch-B/0.000000	Ch-I/0.000035	O/0.000889	Si-B/0.000000	Si-I/0.000191	Sy-B/0.000001	Sy-I/0.998827	Tr-B/0.000001	Tr-I/0.000042
,	PUNC	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000000
未	CHN	O/0.999985	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000011	Ch-I/0.000000	O/0.999985	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
见	CHN	O/0.999965	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000005	Ch-I/0.000011	O/0.999965	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000017	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
C	ENG	O/0.996949	Bo-B/0.000201	Bo-I/0.000000	Ch-B/0.002735	Ch-I/0.000023	O/0.996949	Si-B/0.000004	Si-I/0.000000	Sy-B/0.000050	Sy-I/0.000017	Tr-B/0.000015	Tr-I/0.000005
u	ENG	O/0.997203	Bo-B/0.000006	Bo-I/0.000015	Ch-B/0.000028	Ch-I/0.002709	O/0.997203	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000002	Sy-I/0.000024	Tr-B/0.000002	Tr-I/0.000010
l	ENG	O/0.997546	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000066	Ch-I/0.002380	O/0.997546	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000002
l	ENG	O/0.997277	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000328	Ch-I/0.002382	O/0.997277	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000002
e	ENG	O/0.996105	Bo-B/0.000014	Bo-I/0.000000	Ch-B/0.001099	Ch-I/0.002733	O/0.996105	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000014	Sy-I/0.000001	Tr-B/0.000025	Tr-I/0.000006
n	ENG	O/0.995835	Bo-B/0.000037	Bo-I/0.000005	Ch-B/0.000133	Ch-I/0.003837	O/0.995835	Si-B/0.000004	Si-I/0.000001	Sy-B/0.000074	Sy-I/0.000011	Tr-B/0.000032	Tr-I/0.000030
征	CHN	O/0.996635	Bo-B/0.000056	Bo-I/0.000017	Ch-B/0.000010	Ch-I/0.003144	O/0.996635	Si-B/0.000002	Si-I/0.000003	Sy-B/0.000014	Sy-I/0.000070	Tr-B/0.000004	Tr-I/0.000045
及	CHN	O/0.999921	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000077	O/0.999921	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
G	ENG	O/0.975567	Bo-B/0.000416	Bo-I/0.000000	Ch-B/0.023796	Ch-I/0.000073	O/0.975567	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000052	Sy-I/0.000001	Tr-B/0.000085	Tr-I/0.000004
r	ENG	O/0.976611	Bo-B/0.000005	Bo-I/0.000026	Ch-B/0.000056	Ch-I/0.023195	O/0.976611	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000003	Sy-I/0.000022	Tr-B/0.000008	Tr-I/0.000072
e	ENG	O/0.977883	Bo-B/0.000022	Bo-I/0.000003	Ch-B/0.000174	Ch-I/0.021808	O/0.977883	Si-B/0.000003	Si-I/0.000001	Sy-B/0.000025	Sy-I/0.000002	Tr-B/0.000024	Tr-I/0.000056
y	ENG	O/0.978629	Bo-B/0.000073	Bo-I/0.000013	Ch-B/0.001008	Ch-I/0.020136	O/0.978629	Si-B/0.000010	Si-I/0.000004	Sy-B/0.000021	Sy-I/0.000024	Tr-B/0.000018	Tr-I/0.000064
-	PUNC	O/0.987702	Bo-B/0.000011	Bo-I/0.000030	Ch-B/0.000717	Ch-I/0.011454	O/0.987702	Si-B/0.000003	Si-I/0.000010	Sy-B/0.000022	Sy-I/0.000009	Tr-B/0.000019	Tr-I/0.000021
T	ENG	O/0.987227	Bo-B/0.000062	Bo-I/0.000023	Ch-B/0.000609	Ch-I/0.011954	O/0.987227	Si-B/0.000010	Si-I/0.000011	Sy-B/0.000025	Sy-I/0.000023	Tr-B/0.000017	Tr-I/0.000038
u	ENG	O/0.997718	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000004	Ch-I/0.002265	O/0.997718	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000007
r	ENG	O/0.997949	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000058	Ch-I/0.001983	O/0.997949	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000002
n	ENG	O/0.997922	Bo-B/0.000006	Bo-I/0.000000	Ch-B/0.000107	Ch-I/0.001953	O/0.997922	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000001	Tr-B/0.000005	Tr-I/0.000003
e	ENG	O/0.997741	Bo-B/0.000013	Bo-I/0.000001	Ch-B/0.000209	Ch-I/0.002003	O/0.997741	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000013	Sy-I/0.000002	Tr-B/0.000010	Tr-I/0.000006
r	ENG	O/0.997676	Bo-B/0.000034	Bo-I/0.000005	Ch-B/0.000047	Ch-I/0.002130	O/0.997676	Si-B/0.000005	Si-I/0.000001	Sy-B/0.000068	Sy-I/0.000011	Tr-B/0.000009	Tr-I/0.000013
征	CHN	O/0.998984	Bo-B/0.000033	Bo-I/0.000009	Ch-B/0.000003	Ch-I/0.000888	O/0.998984	Si-B/0.000001	Si-I/0.000004	Sy-B/0.000004	Sy-I/0.000063	Tr-B/0.000005	Tr-I/0.000008
。	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
腹	CHN	Bo-B/0.997823	Bo-B/0.997823	Bo-I/0.000002	Ch-B/0.000066	Ch-I/0.000000	O/0.002033	Si-B/0.000004	Si-I/0.000000	Sy-B/0.000065	Sy-I/0.000000	Tr-B/0.000004	Tr-I/0.000004
软	CHN	O/0.999295	Bo-B/0.000039	Bo-I/0.000575	Ch-B/0.000000	Ch-I/0.000008	O/0.999295	Si-B/0.000000	Si-I/0.000012	Sy-B/0.000000	Sy-I/0.000055	Tr-B/0.000000	Tr-I/0.000015
,	PUNC	O/0.999996	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
全	CHN	Bo-B/0.940777	Bo-B/0.940777	Bo-I/0.000057	Ch-B/0.000257	Ch-I/0.000000	O/0.058382	Si-B/0.000109	Si-I/0.000001	Sy-B/0.000240	Sy-I/0.000000	Tr-B/0.000173	Tr-I/0.000002
腹	CHN	Bo-I/0.938927	Bo-B/0.059290	Bo-I/0.938927	Ch-B/0.000018	Ch-I/0.000170	O/0.001058	Si-B/0.000024	Si-I/0.000048	Sy-B/0.000173	Sy-I/0.000196	Tr-B/0.000015	Tr-I/0.000080
无	CHN	O/0.999818	Bo-B/0.000001	Bo-I/0.000100	Ch-B/0.000001	Ch-I/0.000003	O/0.999818	Si-B/0.000001	Si-I/0.000003	Sy-B/0.000004	Sy-I/0.000065	Tr-B/0.000001	Tr-I/0.000001
压	CHN	Ch-B/0.999854	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.999854	Ch-I/0.000003	O/0.000015	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000120	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
痛	CHN	Ch-I/0.999854	Bo-B/0.000000	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.999854	O/0.000017	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000117	Tr-B/0.000000	Tr-I/0.000007
、	PUNC	O/0.999815	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000183	O/0.999815	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
反	CHN	Ch-B/0.999800	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.999800	Ch-I/0.000065	O/0.000077	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000016	Sy-I/0.000000	Tr-B/0.000033	Tr-I/0.000000
跳	CHN	Ch-I/0.999884	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000056	Ch-I/0.999884	O/0.000033	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000007	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000016
痛	CHN	Ch-I/0.999853	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999853	O/0.000104	Si-B/0.000000	Si-I/0.000007	Sy-B/0.000000	Sy-I/0.000014	Tr-B/0.000000	Tr-I/0.000022
,	PUNC	O/0.999960	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000002	Ch-I/0.000035	O/0.999960	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
M	ENG	O/0.998568	Bo-B/0.000078	Bo-I/0.000000	Ch-B/0.001289	Ch-I/0.000032	O/0.998568	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000015	Sy-I/0.000000	Tr-B/0.000014	Tr-I/0.000001
u	ENG	O/0.998749	Bo-B/0.000003	Bo-I/0.000003	Ch-B/0.000011	Ch-I/0.001217	O/0.998749	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000005	Tr-B/0.000001	Tr-I/0.000008
r	ENG	O/0.998869	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000088	Ch-I/0.001034	O/0.998869	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000002
p	ENG	O/0.998701	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000193	Ch-I/0.001095	O/0.998701	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000001
h	ENG	O/0.997880	Bo-B/0.000008	Bo-I/0.000000	Ch-B/0.000800	Ch-I/0.001291	O/0.997880	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000007	Sy-I/0.000001	Tr-B/0.000008	Tr-I/0.000003
y	ENG	O/0.997519	Bo-B/0.000020	Bo-I/0.000002	Ch-B/0.000294	Ch-I/0.002113	O/0.997519	Si-B/0.000005	Si-I/0.000001	Sy-B/0.000019	Sy-I/0.000006	Tr-B/0.000012	Tr-I/0.000010
征	CHN	O/0.997437	Bo-B/0.000283	Bo-I/0.000003	Ch-B/0.000006	Ch-I/0.002202	O/0.997437	Si-B/0.000004	Si-I/0.000004	Sy-B/0.000013	Sy-I/0.000014	Tr-B/0.000022	Tr-I/0.000012
阴	CHN	O/0.999943	Bo-B/0.000025	Bo-I/0.000005	Ch-B/0.000001	Ch-I/0.000006	O/0.999943	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000005	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000010
性	CHN	O/0.999969	Bo-B/0.000010	Bo-I/0.000005	Ch-B/0.000000	Ch-I/0.000003	O/0.999969	Si-B/0.000000	Si-I/0.000004	Sy-B/0.000001	Sy-I/0.000005	Tr-B/0.000001	Tr-I/0.000004
,	PUNC	O/0.999999	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
肝	CHN	Bo-B/0.998061	Bo-B/0.998061	Bo-I/0.000001	Ch-B/0.000963	Ch-I/0.000000	O/0.000586	Si-B/0.000205	Si-I/0.000001	Sy-B/0.000044	Sy-I/0.000000	Tr-B/0.000138	Tr-I/0.000001
脏	CHN	Bo-I/0.976084	Bo-B/0.017790	Bo-I/0.976084	Ch-B/0.000016	Ch-I/0.000982	O/0.004460	Si-B/0.000065	Si-I/0.000247	Sy-B/0.000048	Sy-I/0.000064	Tr-B/0.000038	Tr-I/0.000206
肋	CHN	Bo-I/0.876151	Bo-B/0.086711	Bo-I/0.876151	Ch-B/0.000035	Ch-I/0.000563	O/0.035702	Si-B/0.000042	Si-I/0.000280	Sy-B/0.000229	Sy-I/0.000065	Tr-B/0.000014	Tr-I/0.000208
下	CHN	Bo-I/0.909618	Bo-B/0.000070	Bo-I/0.909618	Ch-B/0.000001	Ch-I/0.000353	O/0.089418	Si-B/0.000001	Si-I/0.000215	Sy-B/0.000004	Sy-I/0.000229	Tr-B/0.000001	Tr-I/0.000089
未	CHN	O/0.992677	Bo-B/0.000002	Bo-I/0.007269	Ch-B/0.000000	Ch-I/0.000012	O/0.992677	Si-B/0.000000	Si-I/0.000006	Sy-B/0.000006	Sy-I/0.000013	Tr-B/0.000000	Tr-I/0.000014
及	CHN	O/0.999994	Bo-B/0.000000	Bo-I/0.000004	Ch-B/0.000000	Ch-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	O/0.999987	Bo-B/0.000011	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999987	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
脾	CHN	Bo-B/0.974771	Bo-B/0.974771	Bo-I/0.000016	Ch-B/0.006774	Ch-I/0.000002	O/0.015718	Si-B/0.001089	Si-I/0.000004	Sy-B/0.000348	Sy-I/0.000000	Tr-B/0.001268	Tr-I/0.000011
脏	CHN	Bo-I/0.965210	Bo-B/0.009354	Bo-I/0.965210	Ch-B/0.000024	Ch-I/0.006738	O/0.015673	Si-B/0.000081	Si-I/0.001121	Sy-B/0.000103	Sy-I/0.000341	Tr-B/0.000070	Tr-I/0.001286
肋	CHN	Bo-I/0.917235	Bo-B/0.050364	Bo-I/0.917235	Ch-B/0.000029	Ch-I/0.004087	O/0.025889	Si-B/0.000031	Si-I/0.001043	Sy-B/0.000162	Sy-I/0.000127	Tr-B/0.000011	Tr-I/0.001023
下	CHN	Bo-I/0.932386	Bo-B/0.000045	Bo-I/0.932386	Ch-B/0.000001	Ch-I/0.002603	O/0.063595	Si-B/0.000001	Si-I/0.000746	Sy-B/0.000004	Sy-I/0.000174	Tr-B/0.000001	Tr-I/0.000443
未	CHN	O/0.992376	Bo-B/0.000002	Bo-I/0.007450	Ch-B/0.000000	Ch-I/0.000083	O/0.992376	Si-B/0.000000	Si-I/0.000021	Sy-B/0.000006	Sy-I/0.000013	Tr-B/0.000000	Tr-I/0.000048
及	CHN	O/0.999994	Bo-B/0.000000	Bo-I/0.000004	Ch-B/0.000000	Ch-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
移	CHN	Ch-B/0.999872	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.999872	Ch-I/0.000003	O/0.000088	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000013	Sy-I/0.000000	Tr-B/0.000013	Tr-I/0.000000
动	CHN	Ch-I/0.999914	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000063	Ch-I/0.999914	O/0.000015	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000006	Tr-B/0.000000	Tr-I/0.000000
性	CHN	Ch-I/0.999974	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000005	Ch-I/0.999974	O/0.000020	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
浊	CHN	Ch-I/0.999923	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000031	Ch-I/0.999923	O/0.000044	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
音	CHN	Ch-I/0.999873	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999873	O/0.000118	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000002
阴	CHN	O/0.999835	Bo-B/0.000054	Bo-I/0.000001	Ch-B/0.000002	Ch-I/0.000085	O/0.999835	Si-B/0.000002	Si-I/0.000004	Sy-B/0.000003	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000011
性	CHN	O/0.999959	Bo-B/0.000006	Bo-I/0.000006	Ch-B/0.000000	Ch-I/0.000017	O/0.999959	Si-B/0.000000	Si-I/0.000005	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000001	Tr-I/0.000003
,	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
肠	CHN	Ch-B/0.999935	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.999935	Ch-I/0.000001	O/0.000011	Si-B/0.000011	Si-I/0.000000	Sy-B/0.000035	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000000
