# 0.040369
①	OTHER	OTHER	x-B	O/0.999075	Bo-B/0.000026	Bo-I/0.000066	Ch-B/0.000057	Ch-I/0.000010	O/0.999075	Si-B/0.000046	Si-I/0.000037	Sy-B/0.000613	Sy-I/0.000033	Tr-B/0.000020	Tr-I/0.000017
1	NUM	OTHER	m-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
8	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
次	CHN	CHN_UNIT	t-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
/	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
分	CHN	CHN_UNIT	v-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
血	CHN	OTHER	n-B	Ch-B/0.999995	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.999995	Ch-I/0.000000	O/0.000004	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
压	CHN	OTHER	n-I	Ch-I/0.999982	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.999982	O/0.000005	Si-B/0.000000	Si-I/0.000009	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000002
:	PUNC	OTHER	x-B	O/0.999983	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000017	O/0.999983	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
1	NUM	OTHER	m-B	O/0.999997	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	O/0.999997	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
3	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
7	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
/	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
7	NUM	OTHER	m-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
6	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
m	ENG	OTHER	eng-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
m	ENG	OTHER	eng-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
H	ENG	OTHER	eng-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
g	ENG	UNIT	eng-I	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
神	CHN	OTHER	n-B	O/0.999889	Bo-B/0.000038	Bo-I/0.000000	Ch-B/0.000070	Ch-I/0.000000	O/0.999889	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
志	CHN	OTHER	n-I	O/0.999911	Bo-B/0.000001	Bo-I/0.000017	Ch-B/0.000000	Ch-I/0.000068	O/0.999911	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000001
清	CHN	OTHER	a-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000001	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
楚	CHN	OTHER	a-I	O/0.999995	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000001	O/0.999995	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
言	CHN	OTHER	nr-B	O/0.999866	Bo-B/0.000068	Bo-I/0.000000	Ch-B/0.000019	Ch-I/0.000000	O/0.999866	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000018	Sy-I/0.000000	Tr-B/0.000027	Tr-I/0.000000
语	CHN	OTHER	nr-I	O/0.999938	Bo-B/0.000001	Bo-I/0.000017	Ch-B/0.000000	Ch-I/0.000014	O/0.999938	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000014	Tr-B/0.000000	Tr-I/0.000015
清	CHN	OTHER	a-B	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000002
晰	CHN	OTHER	a-I	O/0.999993	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000004	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	Bo-B/0.998139	Bo-B/0.998139	Bo-I/0.000002	Ch-B/0.000028	Ch-I/0.000000	O/0.001809	Si-B/0.000004	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000016	Tr-I/0.000000
侧	CHN	SITE_UNIT	v-B	Bo-I/0.998116	Bo-B/0.000026	Bo-I/0.998116	Ch-B/0.000000	Ch-I/0.000005	O/0.001847	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000006
瞳	CHN	OTHER	n-B	Bo-I/0.998119	Bo-B/0.000046	Bo-I/0.998119	Ch-B/0.000000	Ch-I/0.000004	O/0.001822	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000005
孔	CHN	OTHER	n-I	Bo-I/0.998108	Bo-B/0.000000	Bo-I/0.998108	Ch-B/0.000000	Ch-I/0.000004	O/0.001877	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000007
等	CHN	OTHER	u-B	O/0.986502	Bo-B/0.000001	Bo-I/0.011196	Ch-B/0.000001	Ch-I/0.000000	O/0.986502	Si-B/0.000001	Si-I/0.000003	Sy-B/0.002284	Sy-I/0.000003	Tr-B/0.000006	Tr-I/0.000002
大	CHN	SYM_UNIT	d-B	O/0.996733	Bo-B/0.000235	Bo-I/0.000281	Ch-B/0.000006	Ch-I/0.000001	O/0.996733	Si-B/0.000278	Si-I/0.000012	Sy-B/0.000070	Sy-I/0.002291	Tr-B/0.000075	Tr-I/0.000019
同	CHN	OTHER	d-I	O/0.995800	Bo-B/0.000001	Bo-I/0.000427	Ch-B/0.000071	Ch-I/0.000008	O/0.995800	Si-B/0.000020	Si-I/0.000311	Sy-B/0.001691	Sy-I/0.001555	Tr-B/0.000005	Tr-I/0.000111
圆	CHN	OTHER	n-B	O/0.990765	Bo-B/0.004486	Bo-I/0.000403	Ch-B/0.000249	Ch-I/0.000089	O/0.990765	Si-B/0.000030	Si-I/0.000372	Sy-B/0.000073	Sy-I/0.003261	Tr-B/0.000149	Tr-I/0.000122
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
直	CHN	OTHER	n-B	O/0.960175	Bo-B/0.000403	Bo-I/0.000000	Ch-B/0.039144	Ch-I/0.000000	O/0.960175	Si-B/0.000057	Si-I/0.000000	Sy-B/0.000028	Sy-I/0.000000	Tr-B/0.000193	Tr-I/0.000000
径	CHN	OTHER	n-I	O/0.961101	Bo-B/0.000002	Bo-I/0.000025	Ch-B/0.000002	Ch-I/0.038533	O/0.961101	Si-B/0.000000	Si-I/0.000064	Sy-B/0.000001	Sy-I/0.000044	Tr-B/0.000001	Tr-I/0.000227
2	NUM	OTHER	m-B	O/0.999976	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000018	O/0.999976	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000000
.	PUNC	OTHER	m-I	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
5	NUM	OTHER	m-I	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
m	ENG	OTHER	eng-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
m	ENG	OTHER	eng-I	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
对	CHN	OTHER	p-B	Ch-B/0.999522	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.999522	Ch-I/0.000005	O/0.000468	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000000
光	CHN	OTHER	l-B	Ch-I/0.999619	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000169	Ch-I/0.999619	O/0.000204	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
反	CHN	OTHER	l-I	Ch-I/0.999796	Bo-B/0.000000	Bo-I/0.000005	Ch-B/0.000005	Ch-I/0.999796	O/0.000192	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
射	CHN	OTHER	l-I	Ch-I/0.999749	Bo-B/0.000000	Bo-I/0.000012	Ch-B/0.000000	Ch-I/0.999749	O/0.000235	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000003
灵	CHN	OTHER	nr-B	O/0.999674	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000263	O/0.999674	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000026	Sy-I/0.000022	Tr-B/0.000002	Tr-I/0.000010
敏	CHN	OTHER	nr-I	O/0.999917	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000052	O/0.999917	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000022	Tr-B/0.000000	Tr-I/0.000007
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	Bo-B/0.999543	Bo-B/0.999543	Bo-I/0.000003	Ch-B/0.000008	Ch-I/0.000000	O/0.000422	Si-B/0.000008	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000014	Tr-I/0.000000
眼	CHN	PART_UNIT	m-I	Bo-I/0.999584	Bo-B/0.000002	Bo-I/0.999584	Ch-B/0.000000	Ch-I/0.000001	O/0.000412	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
各	CHN	OTHER	r-B	O/0.989528	Bo-B/0.000001	Bo-I/0.010469	Ch-B/0.000000	Ch-I/0.000000	O/0.989528	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000001
向	CHN	OTHER	p-B	O/0.999980	Bo-B/0.000000	Bo-I/0.000020	Ch-B/0.000000	Ch-I/0.000000	O/0.999980	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
活	CHN	OTHER	vn-B	O/0.999932	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999932	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000066	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
动	CHN	OTHER	vn-I	O/0.999919	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999919	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000075	Tr-B/0.000000	Tr-I/0.000000
不	CHN	NON_UNIT	d-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
受	CHN	OTHER	v-B	O/0.999966	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999966	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000033	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
限	CHN	OTHER	v-I	O/0.999963	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999963	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000033	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	n-B	Bo-B/0.999687	Bo-B/0.999687	Bo-I/0.000001	Ch-B/0.000113	Ch-I/0.000000	O/0.000077	Si-B/0.000017	Si-I/0.000000	Sy-B/0.000065	Sy-I/0.000000	Tr-B/0.000040	Tr-I/0.000000
侧	CHN	SITE_UNIT	n-I	Bo-I/0.999912	Bo-B/0.000000	Bo-I/0.999912	Ch-B/0.000000	Ch-I/0.000017	O/0.000067	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000003
鼻	CHN	PART_UNIT	n-B	Bo-I/0.999138	Bo-B/0.000858	Bo-I/0.999138	Ch-B/0.000000	Ch-I/0.000003	O/0.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
唇	CHN	PART_UNIT	n-I	Bo-I/0.999986	Bo-B/0.000008	Bo-I/0.999986	Ch-B/0.000000	Ch-I/0.000003	O/0.000003	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
沟	CHN	OTHER	v-B	Bo-I/0.970934	Bo-B/0.000001	Bo-I/0.970934	Ch-B/0.000012	Ch-I/0.000003	O/0.029026	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000015	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000002
对	CHN	OTHER	v-B	O/0.976588	Bo-B/0.000000	Bo-I/0.000045	Ch-B/0.000001	Ch-I/0.000002	O/0.976588	Si-B/0.000000	Si-I/0.000000	Sy-B/0.023360	Sy-I/0.000004	Tr-B/0.000000	Tr-I/0.000000
称	CHN	OTHER	v-I	O/0.976630	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000003	O/0.976630	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.023364	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
口	CHN	PART_UNIT	n-B	Bo-B/0.760093	Bo-B/0.760093	Bo-I/0.000036	Ch-B/0.000072	Ch-I/0.000000	O/0.239521	Si-B/0.000049	Si-I/0.000000	Sy-B/0.000221	Sy-I/0.000000	Tr-B/0.000008	Tr-I/0.000000
角	CHN	OTHER	n-I	Bo-I/0.759742	Bo-B/0.000038	Bo-I/0.759742	Ch-B/0.000000	Ch-I/0.000057	O/0.239924	Si-B/0.000000	Si-I/0.000025	Sy-B/0.000001	Sy-I/0.000209	Tr-B/0.000001	Tr-I/0.000002
无	CHN	NON_UNIT	v-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000004	Ch-B/0.000000	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
歪	CHN	OTHER	v-B	O/0.999042	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000013	Ch-I/0.000000	O/0.999042	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000944	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
斜	CHN	OTHER	v-I	O/0.999037	Bo-B/0.000010	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000012	O/0.999037	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000940	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	O/0.988899	Bo-B/0.010998	Bo-I/0.000000	Ch-B/0.000057	Ch-I/0.000000	O/0.988899	Si-B/0.000009	Si-I/0.000000	Sy-B/0.000007	Sy-I/0.000000	Tr-B/0.000030	Tr-I/0.000000
侧	CHN	SITE_UNIT	v-B	O/0.992819	Bo-B/0.000001	Bo-I/0.007125	Ch-B/0.000000	Ch-I/0.000033	O/0.992819	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000019
软	CHN	OTHER	n-B	O/0.994988	Bo-B/0.000002	Bo-I/0.004983	Ch-B/0.000001	Ch-I/0.000014	O/0.994988	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000003
腭	CHN	OTHER	n-I	O/0.994998	Bo-B/0.000045	Bo-I/0.004924	Ch-B/0.000001	Ch-I/0.000016	O/0.994998	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000004	Tr-B/0.000001	Tr-I/0.000007
抬	CHN	OTHER	v-B	O/0.999943	Bo-B/0.000000	Bo-I/0.000012	Ch-B/0.000001	Ch-I/0.000006	O/0.999943	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000036	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
举	CHN	OTHER	v-I	O/0.999571	Bo-B/0.000278	Bo-I/0.000012	Ch-B/0.000005	Ch-I/0.000008	O/0.999571	Si-B/0.000005	Si-I/0.000003	Sy-B/0.000060	Sy-I/0.000053	Tr-B/0.000005	Tr-I/0.000002
对	CHN	OTHER	v-B	O/0.993503	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000012	Ch-I/0.000003	O/0.993503	Si-B/0.000000	Si-I/0.000000	Sy-B/0.006464	Sy-I/0.000011	Tr-B/0.000006	Tr-I/0.000000
称	CHN	OTHER	v-I	O/0.993502	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000016	Ch-I/0.000016	O/0.993502	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.006458	Tr-B/0.000000	Tr-I/0.000006
有	CHN	OTHER	n-B	O/0.996741	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000892	Ch-I/0.000072	O/0.996741	Si-B/0.000006	Si-I/0.000000	Sy-B/0.002140	Sy-I/0.000121	Tr-B/0.000009	Tr-I/0.000017
力	CHN	OTHER	n-I	O/0.996180	Bo-B/0.000034	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.001129	O/0.996180	Si-B/0.000002	Si-I/0.000010	Sy-B/0.000003	Sy-I/0.002594	Tr-B/0.000003	Tr-I/0.000041
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
伸	CHN	OTHER	v-B	O/0.999565	Bo-B/0.000365	Bo-I/0.000000	Ch-B/0.000009	Ch-I/0.000000	O/0.999565	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000025	Sy-I/0.000000	Tr-B/0.000033	Tr-I/0.000000
舌	CHN	OTHER	v-I	Bo-B/0.897465	Bo-B/0.897465	Bo-I/0.000022	Ch-B/0.000004	Ch-I/0.000006	O/0.102426	Si-B/0.000004	Si-I/0.000008	Sy-B/0.000011	Sy-I/0.000037	Tr-B/0.000004	Tr-I/0.000014
居	CHN	OTHER	v-B	O/0.999855	Bo-B/0.000014	Bo-I/0.000073	Ch-B/0.000001	Ch-I/0.000000	O/0.999855	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000046	Sy-I/0.000002	Tr-B/0.000004	Tr-I/0.000004
中	CHN	OTHER	v-I	O/0.999923	Bo-B/0.000010	Bo-I/0.000007	Ch-B/0.000001	Ch-I/0.000001	O/0.999923	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000049	Tr-B/0.000000	Tr-I/0.000007
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
颈	CHN	PART_UNIT	ng-B	O/0.952150	Bo-B/0.047634	Bo-I/0.000001	Ch-B/0.000194	Ch-I/0.000000	O/0.952150	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000010	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000000
软	CHN	OTHER	a-B	O/0.999879	Bo-B/0.000002	Bo-I/0.000011	Ch-B/0.000001	Ch-I/0.000095	O/0.999879	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000003	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000003
、	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
无	CHN	NON_UNIT	v-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
抵	CHN	OTHER	vn-B	O/0.999994	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000006	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
