# 0.087557
原	CHN	OTHER	n-B	Si-B/0.995993	Bo-B/0.000057	Bo-I/0.000068	Ch-B/0.000139	Ch-I/0.000113	DT-B/0.000112	DT-I/0.000150	O/0.000050	Si-B/0.995993	Si-I/0.002738	Sy-B/0.000039	Sy-I/0.000032	Tr-B/0.000150	Tr-I/0.000060	unct-B/0.000136	unct-I/0.000162
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
3	NUM	OTHER	m-B	O/0.999898	Bo-B/0.000003	Bo-I/0.000003	Ch-B/0.000016	Ch-I/0.000000	DT-B/0.000056	DT-I/0.000002	O/0.999898	Si-B/0.000014	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
.	PUNC	OTHER	m-I	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999998	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
体	CHN	OTHER	vn-B	O/0.999747	Bo-B/0.000048	Bo-I/0.000000	Ch-B/0.000086	Ch-I/0.000004	DT-B/0.000007	DT-I/0.000001	O/0.999747	Si-B/0.000081	Si-I/0.000005	Sy-B/0.000005	Sy-I/0.000000	Tr-B/0.000013	Tr-I/0.000001	unct-B/0.000002	unct-I/0.000000
查	CHN	OTHER	vn-I	O/0.999586	Bo-B/0.000004	Bo-I/0.000015	Ch-B/0.000012	Ch-I/0.000160	DT-B/0.000007	DT-I/0.000026	O/0.999586	Si-B/0.000003	Si-I/0.000144	Sy-B/0.000007	Sy-I/0.000004	Tr-B/0.000012	Tr-I/0.000014	unct-B/0.000002	unct-I/0.000005
:	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/0.999997	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999997	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
@	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
口	CHN	PART_UNIT	n-B	O/0.996707	Bo-B/0.001639	Bo-I/0.000002	Ch-B/0.000058	Ch-I/0.000000	DT-B/0.000020	DT-I/0.000003	O/0.996707	Si-B/0.000587	Si-I/0.000001	Sy-B/0.000920	Sy-I/0.000001	Tr-B/0.000015	Tr-I/0.000000	unct-B/0.000046	unct-I/0.000001
唇	CHN	PART_UNIT	n-I	O/0.996707	Bo-B/0.000033	Bo-I/0.001569	Ch-B/0.000004	Ch-I/0.000048	DT-B/0.000002	DT-I/0.000074	O/0.996707	Si-B/0.000065	Si-I/0.000439	Sy-B/0.000044	Sy-I/0.000934	Tr-B/0.000021	Tr-I/0.000023	unct-B/0.000009	unct-I/0.000029
红	CHN	OTHER	n-B	O/0.997929	Bo-B/0.000027	Bo-I/0.000230	Ch-B/0.000008	Ch-I/0.000017	DT-B/0.000001	DT-I/0.000035	O/0.997929	Si-B/0.000020	Si-I/0.000438	Sy-B/0.000222	Sy-I/0.000897	Tr-B/0.000113	Tr-I/0.000021	unct-B/0.000002	unct-I/0.000040
润	CHN	OTHER	n-I	O/0.997727	Bo-B/0.000007	Bo-I/0.000201	Ch-B/0.000007	Ch-I/0.000032	DT-B/0.000006	DT-I/0.000100	O/0.997727	Si-B/0.000004	Si-I/0.000492	Sy-B/0.000007	Sy-I/0.001147	Tr-B/0.000018	Tr-I/0.000144	unct-B/0.000003	unct-I/0.000105
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
无	CHN	NON_UNIT	v-B	O/0.999957	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999957	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000037	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
贫	CHN	OTHER	n-B	Sy-B/0.994074	Bo-B/0.000013	Bo-I/0.000004	Ch-B/0.000121	Ch-I/0.000007	DT-B/0.000026	DT-I/0.000040	O/0.002433	Si-B/0.001608	Si-I/0.000012	Sy-B/0.994074	Sy-I/0.001428	Tr-B/0.000135	Tr-I/0.000015	unct-B/0.000028	unct-I/0.000056
血	CHN	OTHER	n-I	Sy-I/0.997142	Bo-B/0.000000	Bo-I/0.000003	Ch-B/0.000001	Ch-I/0.000033	DT-B/0.000000	DT-I/0.000006	O/0.001823	Si-B/0.000001	Si-I/0.000922	Sy-B/0.000040	Sy-I/0.997142	Tr-B/0.000003	Tr-I/0.000014	unct-B/0.000000	unct-I/0.000011
貌	CHN	OTHER	ng-B	Sy-I/0.995939	Bo-B/0.000003	Bo-I/0.000026	Ch-B/0.000001	Ch-I/0.000071	DT-B/0.000005	DT-I/0.000055	O/0.002860	Si-B/0.000001	Si-I/0.000936	Sy-B/0.000002	Sy-I/0.995939	Tr-B/0.000004	Tr-I/0.000060	unct-B/0.000006	unct-I/0.000031
,	PUNC	OTHER	x-B	O/0.999529	Bo-B/0.000009	Bo-I/0.000012	Ch-B/0.000011	Ch-I/0.000004	DT-B/0.000015	DT-I/0.000015	O/0.999529	Si-B/0.000003	Si-I/0.000001	Sy-B/0.000095	Sy-I/0.000244	Tr-B/0.000009	Tr-I/0.000010	unct-B/0.000010	unct-I/0.000033
全	CHN	OTHER	n-B	Bo-B/0.998411	Bo-B/0.998411	Bo-I/0.000152	Ch-B/0.000242	Ch-I/0.000001	DT-B/0.000079	DT-I/0.000008	O/0.000196	Si-B/0.000365	Si-I/0.000001	Sy-B/0.000180	Sy-I/0.000001	Tr-B/0.000217	Tr-I/0.000001	unct-B/0.000140	unct-I/0.000008
身	CHN	OTHER	n-I	Bo-I/0.999254	Bo-B/0.000079	Bo-I/0.999254	Ch-B/0.000001	Ch-I/0.000120	DT-B/0.000005	DT-I/0.000060	O/0.000038	Si-B/0.000001	Si-I/0.000126	Sy-B/0.000000	Sy-I/0.000104	Tr-B/0.000005	Tr-I/0.000112	unct-B/0.000003	unct-I/0.000091
皮	CHN	OTHER	n-B	Bo-I/0.998524	Bo-B/0.001026	Bo-I/0.998524	Ch-B/0.000005	Ch-I/0.000085	DT-B/0.000007	DT-I/0.000076	O/0.000028	Si-B/0.000005	Si-I/0.000030	Sy-B/0.000006	Sy-I/0.000035	Tr-B/0.000012	Tr-I/0.000056	unct-B/0.000006	unct-I/0.000099
肤	CHN	OTHER	n-I	Bo-I/0.999661	Bo-B/0.000000	Bo-I/0.999661	Ch-B/0.000000	Ch-I/0.000075	DT-B/0.000000	DT-I/0.000008	O/0.000200	Si-B/0.000000	Si-I/0.000010	Sy-B/0.000000	Sy-I/0.000016	Tr-B/0.000001	Tr-I/0.000022	unct-B/0.000000	unct-I/0.000005
无	CHN	NON_UNIT	b-B	O/0.996174	Bo-B/0.000080	Bo-I/0.001990	Ch-B/0.000016	Ch-I/0.000040	DT-B/0.000025	DT-I/0.000146	O/0.996174	Si-B/0.000082	Si-I/0.000025	Sy-B/0.000423	Sy-I/0.000430	Tr-B/0.000168	Tr-I/0.000179	unct-B/0.000054	unct-I/0.000167
黄	CHN	OTHER	b-I	Sy-B/0.997165	Bo-B/0.000126	Bo-I/0.000121	Ch-B/0.000019	Ch-I/0.000009	DT-B/0.000007	DT-I/0.000021	O/0.000656	Si-B/0.000033	Si-I/0.000035	Sy-B/0.997165	Sy-I/0.001303	Tr-B/0.000302	Tr-I/0.000173	unct-B/0.000006	unct-I/0.000024
染	CHN	OTHER	n-B	Sy-I/0.996895	Bo-B/0.000023	Bo-I/0.000525	Ch-B/0.000030	Ch-I/0.000117	DT-B/0.000015	DT-I/0.000322	O/0.000696	Si-B/0.000007	Si-I/0.000170	Sy-B/0.000007	Sy-I/0.996895	Tr-B/0.000013	Tr-I/0.000937	unct-B/0.000013	unct-I/0.000228
、	PUNC	OTHER	x-B	O/0.999982	Bo-B/0.000000	Bo-I/0.000008	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999982	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000009	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
无	CHN	NON_UNIT	v-B	O/0.999721	Bo-B/0.000080	Bo-I/0.000000	Ch-B/0.000006	Ch-I/0.000000	DT-B/0.000003	DT-I/0.000000	O/0.999721	Si-B/0.000014	Si-I/0.000000	Sy-B/0.000138	Sy-I/0.000001	Tr-B/0.000032	Tr-I/0.000000	unct-B/0.000004	unct-I/0.000000
出	CHN	OTHER	n-B	Sy-B/0.995945	Bo-B/0.000028	Bo-I/0.000014	Ch-B/0.000036	Ch-I/0.000001	DT-B/0.000009	DT-I/0.000015	O/0.001222	Si-B/0.002269	Si-I/0.000038	Sy-B/0.995945	Sy-I/0.000338	Tr-B/0.000049	Tr-I/0.000015	unct-B/0.000009	unct-I/0.000013
血	CHN	OTHER	n-I	Sy-I/0.996282	Bo-B/0.000003	Bo-I/0.000064	Ch-B/0.000001	Ch-I/0.000022	DT-B/0.000001	DT-I/0.000020	O/0.001100	Si-B/0.000002	Si-I/0.002407	Sy-B/0.000026	Sy-I/0.996282	Tr-B/0.000002	Tr-I/0.000051	unct-B/0.000000	unct-I/0.000019
点	CHN	OTHER	n-I	Sy-I/0.994624	Bo-B/0.000001	Bo-I/0.000493	Ch-B/0.000005	Ch-I/0.000140	DT-B/0.000005	DT-I/0.000175	O/0.001704	Si-B/0.000001	Si-I/0.002623	Sy-B/0.000001	Sy-I/0.994624	Tr-B/0.000002	Tr-I/0.000148	unct-B/0.000003	unct-I/0.000075
,	PUNC	OTHER	x-B	O/0.999960	Bo-B/0.000000	Bo-I/0.000028	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000000	O/0.999960	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000005	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	d-B	O/0.999984	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999984	Si-B/0.000004	Si-I/0.000000	Sy-B/0.000005	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
见	CHN	BREAK_UNIT	v-B	O/0.999959	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999959	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000028	Sy-I/0.000003	Tr-B/0.000003	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000001
肝	CHN	PART_UNIT	n-B	Sy-B/0.989928	Bo-B/0.000051	Bo-I/0.000040	Ch-B/0.000321	Ch-I/0.000015	DT-B/0.000008	DT-I/0.000045	O/0.007672	Si-B/0.000528	Si-I/0.000053	Sy-B/0.989928	Sy-I/0.000812	Tr-B/0.000202	Tr-I/0.000023	unct-B/0.000101	unct-I/0.000201
掌	CHN	OTHER	v-B	Sy-I/0.990739	Bo-B/0.000007	Bo-I/0.000061	Ch-B/0.000002	Ch-I/0.000315	DT-B/0.000003	DT-I/0.000046	O/0.007755	Si-B/0.000002	Si-I/0.000633	Sy-B/0.000009	Sy-I/0.990739	Tr-B/0.000009	Tr-I/0.000231	unct-B/0.000003	unct-I/0.000186
,	PUNC	OTHER	x-B	O/0.999981	Bo-B/0.000000	Bo-I/0.000013	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999981	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000005	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	d-B	O/0.999985	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999985	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
见	CHN	BREAK_UNIT	v-B	O/0.999982	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999982	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000014	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
蜘	CHN	OTHER	n-B	Sy-B/0.995402	Bo-B/0.000008	Bo-I/0.000004	Ch-B/0.000165	Ch-I/0.000008	DT-B/0.000015	DT-I/0.000028	O/0.002341	Si-B/0.001300	Si-I/0.000046	Sy-B/0.995402	Sy-I/0.000380	Tr-B/0.000235	Tr-I/0.000012	unct-B/0.000017	unct-I/0.000037
蛛	CHN	OTHER	n-I	Sy-I/0.996009	Bo-B/0.000001	Bo-I/0.000006	Ch-B/0.000000	Ch-I/0.000106	DT-B/0.000001	DT-I/0.000037	O/0.002151	Si-B/0.000001	Si-I/0.001421	Sy-B/0.000106	Sy-I/0.996009	Tr-B/0.000006	Tr-I/0.000112	unct-B/0.000001	unct-I/0.000042
痣	CHN	OTHER	n-I	Sy-I/0.995623	Bo-B/0.000001	Bo-I/0.000039	Ch-B/0.000001	Ch-I/0.000147	DT-B/0.000003	DT-I/0.000127	O/0.002348	Si-B/0.000000	Si-I/0.001519	Sy-B/0.000000	Sy-I/0.995623	Tr-B/0.000002	Tr-I/0.000133	unct-B/0.000002	unct-I/0.000055
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
心	CHN	PART_UNIT	n-B	O/0.994513	Bo-B/0.000412	Bo-I/0.000001	Ch-B/0.004481	Ch-I/0.000001	DT-B/0.000006	DT-I/0.000004	O/0.994513	Si-B/0.000155	Si-I/0.000001	Sy-B/0.000272	Sy-I/0.000000	Tr-B/0.000020	Tr-I/0.000000	unct-B/0.000133	unct-I/0.000001
律	CHN	OTHER	n-I	O/0.994997	Bo-B/0.000004	Bo-I/0.000240	Ch-B/0.000001	Ch-I/0.004274	DT-B/0.000002	DT-I/0.000017	O/0.994997	Si-B/0.000002	Si-I/0.000102	Sy-B/0.000005	Sy-I/0.000239	Tr-B/0.000013	Tr-I/0.000034	unct-B/0.000001	unct-I/0.000069
齐	CHN	OTHER	a-B	O/0.999735	Bo-B/0.000000	Bo-I/0.000007	Ch-B/0.000002	Ch-I/0.000028	DT-B/0.000001	DT-I/0.000006	O/0.999735	Si-B/0.000000	Si-I/0.000051	Sy-B/0.000005	Sy-I/0.000132	Tr-B/0.000003	Tr-I/0.000005	unct-B/0.000000	unct-I/0.000025
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	n-B	O/0.999958	Bo-B/0.000012	Bo-I/0.000000	Ch-B/0.000008	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999958	Si-B/0.000010	Si-I/0.000000	Sy-B/0.000008	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
闻	CHN	OTHER	n-I	O/0.999871	Bo-B/0.000002	Bo-I/0.000014	Ch-B/0.000002	Ch-I/0.000020	DT-B/0.000002	DT-I/0.000007	O/0.999871	Si-B/0.000019	Si-I/0.000010	Sy-B/0.000005	Sy-I/0.000011	Tr-B/0.000014	Tr-I/0.000014	unct-B/0.000001	unct-I/0.000008
及	CHN	OTHER	c-B	O/0.999995	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999995	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
病	CHN	OTHER	n-B	Sy-B/0.989422	Bo-B/0.000017	Bo-I/0.000003	Ch-B/0.000142	Ch-I/0.000017	DT-B/0.000040	DT-I/0.000050	O/0.009445	Si-B/0.000069	Si-I/0.000056	Sy-B/0.989422	Sy-I/0.000262	Tr-B/0.000365	Tr-I/0.000017	unct-B/0.000030	unct-I/0.000065
理	CHN	OTHER	n-I	Sy-I/0.991350	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000064	DT-B/0.000002	DT-I/0.000019	O/0.008174	Si-B/0.000002	Si-I/0.000034	Sy-B/0.000282	Sy-I/0.991350	Tr-B/0.000006	Tr-I/0.000045	unct-B/0.000001	unct-I/0.000018
性	CHN	OTHER	n-I	Sy-I/0.991921	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000012	DT-B/0.000001	DT-I/0.000011	O/0.007964	Si-B/0.000000	Si-I/0.000024	Sy-B/0.000034	Sy-I/0.991921	Tr-B/0.000001	Tr-I/0.000011	unct-B/0.000000	unct-I/0.000020
杂	CHN	OTHER	n-B	Sy-I/0.991781	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000003	Ch-I/0.000008	DT-B/0.000001	DT-I/0.000026	O/0.007956	Si-B/0.000001	Si-I/0.000027	Sy-B/0.000159	Sy-I/0.991781	Tr-B/0.000005	Tr-I/0.000010	unct-B/0.000001	unct-I/0.000018
音	CHN	OTHER	n-I	Sy-I/0.991513	Bo-B/0.000000	Bo-I/0.000031	Ch-B/0.000001	Ch-I/0.000043	DT-B/0.000002	DT-I/0.000045	O/0.008193	Si-B/0.000001	Si-I/0.000060	Sy-B/0.000000	Sy-I/0.991513	Tr-B/0.000002	Tr-I/0.000036	unct-B/0.000001	unct-I/0.000072
,	PUNC	OTHER	x-B	O/0.999971	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000001	O/0.999971	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000006	Sy-I/0.000015	Tr-B/0.000001	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000001
双	CHN	SYM_UNIT	m-B	Bo-B/0.550603	Bo-B/0.550603	Bo-I/0.000045	Ch-B/0.001154	Ch-I/0.000001	DT-B/0.000055	DT-I/0.000007	O/0.441245	Si-B/0.000521	Si-I/0.000001	Sy-B/0.006188	Sy-I/0.000001	Tr-B/0.000080	Tr-I/0.000003	unct-B/0.000090	unct-I/0.000006
肺	CHN	PART_UNIT	n-B	Bo-I/0.549549	Bo-B/0.000022	Bo-I/0.549549	Ch-B/0.000045	Ch-I/0.000584	DT-B/0.000007	DT-I/0.000058	O/0.444117	Si-B/0.000106	Si-I/0.000252	Sy-B/0.000035	Sy-I/0.004969	Tr-B/0.000034	Tr-I/0.000076	unct-B/0.000031	unct-I/0.000114
呼	CHN	OTHER	v-B	O/0.996693	Bo-B/0.000004	Bo-I/0.000775	Ch-B/0.000158	Ch-I/0.000210	DT-B/0.000006	DT-I/0.000047	O/0.996693	Si-B/0.000027	Si-I/0.000205	Sy-B/0.000022	Sy-I/0.001668	Tr-B/0.000032	Tr-I/0.000092	unct-B/0.000005	unct-I/0.000056
吸	CHN	OTHER	v-I	O/0.998288	Bo-B/0.000002	Bo-I/0.000068	Ch-B/0.000000	Ch-I/0.000256	DT-B/0.000001	DT-I/0.000005	O/0.998288	Si-B/0.000001	Si-I/0.000177	Sy-B/0.000003	Sy-I/0.001148	Tr-B/0.000010	Tr-I/0.000035	unct-B/0.000001	unct-I/0.000004
音	CHN	OTHER	n-B	O/0.998768	Bo-B/0.000016	Bo-I/0.000022	Ch-B/0.000022	Ch-I/0.000056	DT-B/0.000002	DT-I/0.000009	O/0.998768	Si-B/0.000010	Si-I/0.000112	Sy-B/0.000083	Sy-I/0.000845	Tr-B/0.000032	Tr-I/0.000014	unct-B/0.000001	unct-I/0.000008
清	CHN	OTHER	n-I	O/0.998918	Bo-B/0.000001	Bo-I/0.000040	Ch-B/0.000002	Ch-I/0.000033	DT-B/0.000002	DT-I/0.000020	O/0.998918	Si-B/0.000001	Si-I/0.000130	Sy-B/0.000001	Sy-I/0.000787	Tr-B/0.000005	Tr-I/0.000036	unct-B/0.000001	unct-I/0.000022
