# 0.000010
慢	CHN	Si-B/0.997644	Bo-B/0.000030	Bo-I/0.000036	Ch-B/0.000023	Ch-I/0.000028	DT-B/0.000041	DT-I/0.000091	O/0.000185	Si-B/0.997644	Si-I/0.001372	Sy-B/0.000214	Sy-I/0.000021	Tr-B/0.000042	Tr-I/0.000029	unct-B/0.000091	unct-I/0.000151
心	CHN	O/0.939922	Bo-B/0.000015	Bo-I/0.000051	Ch-B/0.000054	Ch-I/0.000193	DT-B/0.000006	DT-I/0.000178	O/0.939922	Si-B/0.000165	Si-I/0.017294	Sy-B/0.001890	Sy-I/0.039556	Tr-B/0.000055	Tr-I/0.000344	unct-B/0.000007	unct-I/0.000270
律	CHN	O/0.940193	Bo-B/0.000023	Bo-I/0.000037	Ch-B/0.000041	Ch-I/0.000174	DT-B/0.000016	DT-I/0.000252	O/0.940193	Si-B/0.000026	Si-I/0.017533	Sy-B/0.000090	Sy-I/0.040889	Tr-B/0.000031	Tr-I/0.000393	unct-B/0.000013	unct-I/0.000288
,	PUNC	O/0.999962	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999962	Si-B/0.000001	Si-I/0.000030	Sy-B/0.000003	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
右	CHN	Sy-B/0.357028	Bo-B/0.187698	Bo-I/0.000079	Ch-B/0.015227	Ch-I/0.000009	DT-B/0.000701	DT-I/0.000033	O/0.142367	Si-B/0.271162	Si-I/0.001204	Sy-B/0.357028	Sy-I/0.000070	Tr-B/0.022218	Tr-I/0.000053	unct-B/0.002121	unct-I/0.000028
束	CHN	Sy-I/0.353118	Bo-B/0.000551	Bo-I/0.182975	Ch-B/0.000375	Ch-I/0.012965	DT-B/0.000039	DT-I/0.000323	O/0.124768	Si-B/0.014203	Si-I/0.283265	Sy-B/0.002422	Sy-I/0.353118	Tr-B/0.001789	Tr-I/0.021990	unct-B/0.000114	unct-I/0.001104
支	CHN	Sy-I/0.351957	Bo-B/0.000161	Bo-I/0.172392	Ch-B/0.000384	Ch-I/0.011763	DT-B/0.000033	DT-I/0.000312	O/0.118189	Si-B/0.008389	Si-I/0.305551	Sy-B/0.003655	Sy-I/0.351957	Tr-B/0.002320	Tr-I/0.023646	unct-B/0.000109	unct-I/0.001139
传	CHN	Sy-I/0.352057	Bo-B/0.000114	Bo-I/0.118323	Ch-B/0.000259	Ch-I/0.010575	DT-B/0.000039	DT-I/0.000491	O/0.161679	Si-B/0.002934	Si-I/0.322335	Sy-B/0.001814	Sy-I/0.352057	Tr-B/0.000880	Tr-I/0.026689	unct-B/0.000140	unct-I/0.001671
导	CHN	Sy-I/0.350409	Bo-B/0.000056	Bo-I/0.071833	Ch-B/0.000280	Ch-I/0.009688	DT-B/0.000048	DT-I/0.000748	O/0.202538	Si-B/0.002299	Si-I/0.329433	Sy-B/0.001866	Sy-I/0.350409	Tr-B/0.000968	Tr-I/0.027282	unct-B/0.000164	unct-I/0.002389
阻	CHN	Sy-I/0.348042	Bo-B/0.000222	Bo-I/0.024413	Ch-B/0.000166	Ch-I/0.008900	DT-B/0.000049	DT-I/0.001401	O/0.246473	Si-B/0.000161	Si-I/0.332241	Sy-B/0.005711	Sy-I/0.348042	Tr-B/0.000641	Tr-I/0.028072	unct-B/0.000097	unct-I/0.003412
滞	CHN	Sy-I/0.351782	Bo-B/0.000071	Bo-I/0.015733	Ch-B/0.000084	Ch-I/0.007583	DT-B/0.000048	DT-I/0.002011	O/0.262448	Si-B/0.000040	Si-I/0.328632	Sy-B/0.000112	Sy-I/0.351782	Tr-B/0.000055	Tr-I/0.027405	unct-B/0.000043	unct-I/0.003953
。	PUNC	O/0.995130	Bo-B/0.000061	Bo-I/0.000111	Ch-B/0.000061	Ch-I/0.000043	DT-B/0.000071	DT-I/0.000057	O/0.995130	Si-B/0.000050	Si-I/0.002211	Sy-B/0.000081	Sy-I/0.001397	Tr-B/0.000062	Tr-I/0.000418	unct-B/0.000073	unct-I/0.000174

# 0.005674
2	NUM	Si-B/0.995880	Bo-B/0.000029	Bo-I/0.000055	Ch-B/0.000036	Ch-I/0.000022	DT-B/0.000146	DT-I/0.000060	O/0.000100	Si-B/0.995880	Si-I/0.003430	Sy-B/0.000015	Sy-I/0.000042	Tr-B/0.000040	Tr-I/0.000030	unct-B/0.000057	unct-I/0.000059
型	CHN	Si-I/0.999770	Bo-B/0.000001	Bo-I/0.000009	Ch-B/0.000002	Ch-I/0.000005	DT-B/0.000001	DT-I/0.000016	O/0.000020	Si-B/0.000165	Si-I/0.999770	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000002	Tr-I/0.000002	unct-B/0.000002	unct-I/0.000003
糖	CHN	Si-I/0.999586	Bo-B/0.000000	Bo-I/0.000002	Ch-B/0.000000	Ch-I/0.000002	DT-B/0.000000	DT-I/0.000003	O/0.000001	Si-B/0.000398	Si-I/0.999586	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000003
尿	CHN	Si-I/0.999983	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000002	O/0.000003	Si-B/0.000006	Si-I/0.999983	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000003
病	CHN	Si-I/0.999893	Bo-B/0.000000	Bo-I/0.000005	Ch-B/0.000000	Ch-I/0.000005	DT-B/0.000000	DT-I/0.000013	O/0.000066	Si-B/0.000000	Si-I/0.999893	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000005	unct-B/0.000000	unct-I/0.000008
@	PUNC	O/0.999799	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999799	Si-B/0.000001	Si-I/0.000194	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000001
糖	CHN	Si-B/0.998046	Bo-B/0.000185	Bo-I/0.000000	Ch-B/0.000162	Ch-I/0.000000	DT-B/0.000546	DT-I/0.000003	O/0.000367	Si-B/0.998046	Si-I/0.000336	Sy-B/0.000059	Sy-I/0.000000	Tr-B/0.000175	Tr-I/0.000001	unct-B/0.000117	unct-I/0.000002
尿	CHN	Si-I/0.999508	Bo-B/0.000001	Bo-I/0.000022	Ch-B/0.000001	Ch-I/0.000019	DT-B/0.000001	DT-I/0.000015	O/0.000081	Si-B/0.000308	Si-I/0.999508	Sy-B/0.000001	Sy-I/0.000015	Tr-B/0.000003	Tr-I/0.000015	unct-B/0.000001	unct-I/0.000010
病	CHN	Si-I/0.999850	Bo-B/0.000000	Bo-I/0.000008	Ch-B/0.000000	Ch-I/0.000007	DT-B/0.000000	DT-I/0.000001	O/0.000101	Si-B/0.000009	Si-I/0.999850	Sy-B/0.000000	Sy-I/0.000014	Tr-B/0.000000	Tr-I/0.000005	unct-B/0.000000	unct-I/0.000004
肾	CHN	Si-I/0.996904	Bo-B/0.000007	Bo-I/0.000010	Ch-B/0.000001	Ch-I/0.000024	DT-B/0.000001	DT-I/0.000022	O/0.002780	Si-B/0.000030	Si-I/0.996904	Sy-B/0.000043	Sy-I/0.000052	Tr-B/0.000010	Tr-I/0.000035	unct-B/0.000004	unct-I/0.000076
病	CHN	Si-I/0.994559	Bo-B/0.000003	Bo-I/0.000031	Ch-B/0.000002	Ch-I/0.000031	DT-B/0.000003	DT-I/0.000080	O/0.004761	Si-B/0.000001	Si-I/0.994559	Sy-B/0.000002	Sy-I/0.000243	Tr-B/0.000001	Tr-I/0.000104	unct-B/0.000003	unct-I/0.000176
,	PUNC	O/0.999941	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999941	Si-B/0.000001	Si-I/0.000053	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000001
高	CHN	Si-B/0.998241	Bo-B/0.000138	Bo-I/0.000000	Ch-B/0.000145	Ch-I/0.000000	DT-B/0.000053	DT-I/0.000002	O/0.001133	Si-B/0.998241	Si-I/0.000085	Sy-B/0.000059	Sy-I/0.000000	Tr-B/0.000053	Tr-I/0.000000	unct-B/0.000089	unct-I/0.000001
血	CHN	Si-I/0.999112	Bo-B/0.000000	Bo-I/0.000003	Ch-B/0.000139	Ch-I/0.000068	DT-B/0.000000	DT-I/0.000004	O/0.000479	Si-B/0.000184	Si-I/0.999112	Sy-B/0.000001	Sy-I/0.000002	Tr-B/0.000002	Tr-I/0.000001	unct-B/0.000001	unct-I/0.000003
压	CHN	Si-I/0.999199	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000253	DT-B/0.000000	DT-I/0.000006	O/0.000513	Si-B/0.000013	Si-I/0.999199	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000003	unct-B/0.000001	unct-I/0.000006
病	CHN	Si-I/0.998964	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000171	DT-B/0.000001	DT-I/0.000038	O/0.000801	Si-B/0.000000	Si-I/0.998964	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000006	unct-B/0.000001	unct-I/0.000010
@	PUNC	O/0.994666	Bo-B/0.000039	Bo-I/0.000031	Ch-B/0.000028	Ch-I/0.000005	DT-B/0.000038	DT-I/0.000031	O/0.994666	Si-B/0.000052	Si-I/0.004930	Sy-B/0.000023	Sy-I/0.000005	Tr-B/0.000033	Tr-I/0.000016	unct-B/0.000042	unct-I/0.000061
3	NUM	DT-B/0.962145	Bo-B/0.000197	Bo-I/0.000034	Ch-B/0.000600	Ch-I/0.000003	DT-B/0.962145	DT-I/0.000268	O/0.024476	Si-B/0.007701	Si-I/0.003958	Sy-B/0.000291	Sy-I/0.000007	Tr-B/0.000230	Tr-I/0.000003	unct-B/0.000079	unct-I/0.000009
级	CHN	DT-I/0.958857	Bo-B/0.000077	Bo-I/0.000789	Ch-B/0.000113	Ch-I/0.000537	DT-B/0.000055	DT-I/0.958857	O/0.023661	Si-B/0.000048	Si-I/0.015225	Sy-B/0.000047	Sy-I/0.000165	Tr-B/0.000038	Tr-I/0.000191	unct-B/0.000042	unct-I/0.000157
@	PUNC	O/0.999474	Bo-B/0.000010	Bo-I/0.000009	Ch-B/0.000010	Ch-I/0.000004	DT-B/0.000011	DT-I/0.000399	O/0.999474	Si-B/0.000009	Si-I/0.000003	Sy-B/0.000028	Sy-I/0.000001	Tr-B/0.000010	Tr-I/0.000007	unct-B/0.000011	unct-I/0.000014
极	CHN	DT-B/0.998137	Bo-B/0.000085	Bo-I/0.000000	Ch-B/0.000057	Ch-I/0.000000	DT-B/0.998137	DT-I/0.000071	O/0.001051	Si-B/0.000253	Si-I/0.000001	Sy-B/0.000134	Sy-I/0.000000	Tr-B/0.000130	Tr-I/0.000000	unct-B/0.000079	unct-I/0.000001
高	CHN	DT-I/0.997566	Bo-B/0.000015	Bo-I/0.000017	Ch-B/0.000004	Ch-I/0.000033	DT-B/0.000238	DT-I/0.997566	O/0.000920	Si-B/0.000041	Si-I/0.000397	Sy-B/0.000159	Sy-I/0.000268	Tr-B/0.000028	Tr-I/0.000161	unct-B/0.000010	unct-I/0.000141
危	CHN	DT-I/0.992432	Bo-B/0.000020	Bo-I/0.000191	Ch-B/0.000014	Ch-I/0.000117	DT-B/0.000017	DT-I/0.992432	O/0.002244	Si-B/0.000007	Si-I/0.001758	Sy-B/0.000015	Sy-I/0.001938	Tr-B/0.000010	Tr-I/0.000617	unct-B/0.000015	unct-I/0.000606
,	PUNC	O/0.999723	Bo-B/0.000003	Bo-I/0.000002	Ch-B/0.000002	Ch-I/0.000001	DT-B/0.000003	DT-I/0.000155	O/0.999723	Si-B/0.000071	Si-I/0.000013	Sy-B/0.000016	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000002	unct-B/0.000003	unct-I/0.000004
陈	CHN	Si-B/0.971129	Bo-B/0.003192	Bo-I/0.000003	Ch-B/0.002434	Ch-I/0.000002	DT-B/0.000434	DT-I/0.000028	O/0.016506	Si-B/0.971129	Si-I/0.001521	Sy-B/0.001670	Sy-I/0.000001	Tr-B/0.001462	Tr-I/0.000005	unct-B/0.001595	unct-I/0.000018
旧	CHN	Si-I/0.981640	Bo-B/0.000012	Bo-I/0.000606	Ch-B/0.000024	Ch-I/0.000555	DT-B/0.000011	DT-I/0.000101	O/0.003589	Si-B/0.012145	Si-I/0.981640	Sy-B/0.000041	Sy-I/0.000406	Tr-B/0.000060	Tr-I/0.000317	unct-B/0.000029	unct-I/0.000463
性	CHN	Si-I/0.995859	Bo-B/0.000003	Bo-I/0.000113	Ch-B/0.000005	Ch-I/0.000130	DT-B/0.000002	DT-I/0.000029	O/0.001915	Si-B/0.001419	Si-I/0.995859	Sy-B/0.000004	Sy-I/0.000182	Tr-B/0.000012	Tr-I/0.000069	unct-B/0.000006	unct-I/0.000252
腔	CHN	Si-I/0.997715	Bo-B/0.000002	Bo-I/0.000033	Ch-B/0.000003	Ch-I/0.000041	DT-B/0.000001	DT-I/0.000012	O/0.000635	Si-B/0.001341	Si-I/0.997715	Sy-B/0.000003	Sy-I/0.000103	Tr-B/0.000006	Tr-I/0.000022	unct-B/0.000004	unct-I/0.000080
隙	CHN	Si-I/0.999151	Bo-B/0.000001	Bo-I/0.000009	Ch-B/0.000001	Ch-I/0.000012	DT-B/0.000001	DT-I/0.000006	O/0.000275	Si-B/0.000447	Si-I/0.999151	Sy-B/0.000001	Sy-I/0.000040	Tr-B/0.000003	Tr-I/0.000008	unct-B/0.000002	unct-I/0.000043
性	CHN	Si-I/0.999581	Bo-B/0.000001	Bo-I/0.000004	Ch-B/0.000001	Ch-I/0.000006	DT-B/0.000001	DT-I/0.000006	O/0.000258	Si-B/0.000075	Si-I/0.999581	Sy-B/0.000000	Sy-I/0.000021	Tr-B/0.000002	Tr-I/0.000006	unct-B/0.000001	unct-I/0.000037
脑	CHN	Si-I/0.999145	Bo-B/0.000001	Bo-I/0.000004	Ch-B/0.000001	Ch-I/0.000007	DT-B/0.000001	DT-I/0.000007	O/0.000096	Si-B/0.000694	Si-I/0.999145	Sy-B/0.000001	Sy-I/0.000014	Tr-B/0.000002	Tr-I/0.000009	unct-B/0.000002	unct-I/0.000017
梗	CHN	Si-I/0.999722	Bo-B/0.000003	Bo-I/0.000003	Ch-B/0.000001	Ch-I/0.000013	DT-B/0.000001	DT-I/0.000013	O/0.000175	Si-B/0.000010	Si-I/0.999722	Sy-B/0.000005	Sy-I/0.000014	Tr-B/0.000003	Tr-I/0.000016	unct-B/0.000001	unct-I/0.000020
死	CHN	Si-I/0.998796	Bo-B/0.000004	Bo-I/0.000043	Ch-B/0.000002	Ch-I/0.000043	DT-B/0.000003	DT-I/0.000109	O/0.000829	Si-B/0.000001	Si-I/0.998796	Sy-B/0.000002	Sy-I/0.000046	Tr-B/0.000002	Tr-I/0.000054	unct-B/0.000003	unct-I/0.000064
@	PUNC	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
患	CHN	O/0.999396	Bo-B/0.000193	Bo-I/0.000002	Ch-B/0.000071	Ch-I/0.000001	DT-B/0.000177	DT-I/0.000001	O/0.999396	Si-B/0.000074	Si-I/0.000000	Sy-B/0.000015	Sy-I/0.000000	Tr-B/0.000050	Tr-I/0.000000	unct-B/0.000020	unct-I/0.000000
者	CHN	O/0.999787	Bo-B/0.000002	Bo-I/0.000116	Ch-B/0.000004	Ch-I/0.000031	DT-B/0.000001	DT-I/0.000010	O/0.999787	Si-B/0.000002	Si-I/0.000015	Sy-B/0.000002	Sy-I/0.000005	Tr-B/0.000004	Tr-I/0.000018	unct-B/0.000001	unct-I/0.000002
为	CHN	O/0.999964	Bo-B/0.000003	Bo-I/0.000007	Ch-B/0.000004	Ch-I/0.000003	DT-B/0.000000	DT-I/0.000001	O/0.999964	Si-B/0.000002	Si-I/0.000003	Sy-B/0.000006	Sy-I/0.000002	Tr-B/0.000003	Tr-I/0.000002	unct-B/0.000000	unct-I/0.000001
中	CHN	O/0.999611	Bo-B/0.000054	Bo-I/0.000015	Ch-B/0.000066	Ch-I/0.000011	DT-B/0.000003	DT-I/0.000005	O/0.999611	Si-B/0.000018	Si-I/0.000005	Sy-B/0.000103	Sy-I/0.000009	Tr-B/0.000088	Tr-I/0.000004	unct-B/0.000004	unct-I/0.000003
老	CHN	O/0.999491	Bo-B/0.000014	Bo-I/0.000073	Ch-B/0.000025	Ch-I/0.000071	DT-B/0.000004	DT-I/0.000010	O/0.999491	Si-B/0.000036	Si-I/0.000015	Sy-B/0.000037	Sy-I/0.000109	Tr-B/0.000027	Tr-I/0.000074	unct-B/0.000006	unct-I/0.000007
年	CHN	O/0.999808	Bo-B/0.000002	Bo-I/0.000014	Ch-B/0.000005	Ch-I/0.000019	DT-B/0.000001	DT-I/0.000002	O/0.999808	Si-B/0.000017	Si-I/0.000027	Sy-B/0.000017	Sy-I/0.000049	Tr-B/0.000009	Tr-I/0.000024	unct-B/0.000002	unct-I/0.000005
男	CHN	O/0.999233	Bo-B/0.000008	Bo-I/0.000002	Ch-B/0.000008	Ch-I/0.000008	DT-B/0.000002	DT-I/0.000009	O/0.999233	Si-B/0.000036	Si-I/0.000050	Sy-B/0.000516	Sy-I/0.000054	Tr-B/0.000026	Tr-I/0.000019	unct-B/0.000006	unct-I/0.000023
性	CHN	O/0.999065	Bo-B/0.000008	Bo-I/0.000005	Ch-B/0.000012	Ch-I/0.000008	DT-B/0.000005	DT-I/0.000041	O/0.999065	Si-B/0.000005	Si-I/0.000120	Sy-B/0.000018	Sy-I/0.000585	Tr-B/0.000010	Tr-I/0.000041	unct-B/0.000004	unct-I/0.000072
,	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
慢	CHN	O/0.994657	Bo-B/0.000278	Bo-I/0.000001	Ch-B/0.000210	Ch-I/0.000001	DT-B/0.000022	DT-I/0.000002	O/0.994657	Si-B/0.002618	Si-I/0.000000	Sy-B/0.002109	Sy-I/0.000000	Tr-B/0.000049	Tr-I/0.000000	unct-B/0.000051	unct-I/0.000001
性	CHN	O/0.995434	Bo-B/0.000003	Bo-I/0.000101	Ch-B/0.000006	Ch-I/0.000104	DT-B/0.000001	DT-I/0.000008	O/0.995434	Si-B/0.000012	Si-I/0.002323	Sy-B/0.000014	Sy-I/0.001927	Tr-B/0.000013	Tr-I/0.000019	unct-B/0.000002	unct-I/0.000033
病	CHN	O/0.996010	Bo-B/0.000004	Bo-I/0.000003	Ch-B/0.000004	Ch-I/0.000021	DT-B/0.000001	DT-I/0.000006	O/0.996010	Si-B/0.000004	Si-I/0.002061	Sy-B/0.000316	Sy-I/0.001510	Tr-B/0.000017	Tr-I/0.000019	unct-B/0.000002	unct-I/0.000023
程	CHN	O/0.995926	Bo-B/0.000012	Bo-I/0.000007	Ch-B/0.000019	Ch-I/0.000013	DT-B/0.000007	DT-I/0.000039	O/0.995926	Si-B/0.000012	Si-I/0.001957	Sy-B/0.000052	Sy-I/0.001839	Tr-B/0.000015	Tr-I/0.000050	unct-B/0.000006	unct-I/0.000047
,	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
因	CHN	O/0.999821	Bo-B/0.000037	Bo-I/0.000001	Ch-B/0.000069	Ch-I/0.000000	DT-B/0.000005	DT-I/0.000002	O/0.999821	Si-B/0.000008	Si-I/0.000001	Sy-B/0.000036	Sy-I/0.000000	Tr-B/0.000008	Tr-I/0.000002	unct-B/0.000007	unct-I/0.000001
“	PUNC	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
反	CHN	O/0.996773	Bo-B/0.000531	Bo-I/0.000004	Ch-B/0.000224	Ch-I/0.000005	DT-B/0.000366	DT-I/0.000007	O/0.996773	Si-B/0.000453	Si-I/0.000001	Sy-B/0.000622	Sy-I/0.000002	Tr-B/0.000912	Tr-I/0.000002	unct-B/0.000095	unct-I/0.000002
复	CHN	O/0.996101	Bo-B/0.000031	Bo-I/0.000389	Ch-B/0.000047	Ch-I/0.000175	DT-B/0.000017	DT-I/0.000355	O/0.996101	Si-B/0.000088	Si-I/0.000352	Sy-B/0.000796	Sy-I/0.000610	Tr-B/0.000154	Tr-I/0.000784	unct-B/0.000027	unct-I/0.000074
口	CHN	Sy-B/0.989996	Bo-B/0.000388	Bo-I/0.000214	Ch-B/0.000085	Ch-I/0.000098	DT-B/0.000011	DT-I/0.000101	O/0.006148	Si-B/0.000064	Si-I/0.000313	Sy-B/0.989996	Sy-I/0.001492	Tr-B/0.000415	Tr-I/0.000628	unct-B/0.000013	unct-I/0.000034
干	CHN	Sy-I/0.990999	Bo-B/0.000008	Bo-I/0.000837	Ch-B/0.000012	Ch-I/0.000207	DT-B/0.000006	DT-I/0.000146	O/0.006024	Si-B/0.000006	Si-I/0.000443	Sy-B/0.000013	Sy-I/0.990999	Tr-B/0.000007	Tr-I/0.001221	unct-B/0.000005	unct-I/0.000067
、	PUNC	O/0.999856	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999856	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000139	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
多	CHN	Sy-B/0.997237	Bo-B/0.000079	Bo-I/0.000000	Ch-B/0.001269	Ch-I/0.000001	DT-B/0.000024	DT-I/0.000002	O/0.000790	Si-B/0.000145	Si-I/0.000000	Sy-B/0.997237	Sy-I/0.000153	Tr-B/0.000267	Tr-I/0.000002	unct-B/0.000029	unct-I/0.000001
饮	CHN	Sy-I/0.997244	Bo-B/0.000011	Bo-I/0.000074	Ch-B/0.000022	Ch-I/0.001310	DT-B/0.000005	DT-I/0.000065	O/0.000833	Si-B/0.000005	Si-I/0.000131	Sy-B/0.000002	Sy-I/0.997244	Tr-B/0.000004	Tr-I/0.000267	unct-B/0.000004	unct-I/0.000023
8	NUM	O/0.989903	Bo-B/0.000015	Bo-I/0.000111	Ch-B/0.000012	Ch-I/0.000017	DT-B/0.000035	DT-I/0.000011	O/0.989903	Si-B/0.000010	Si-I/0.000012	Sy-B/0.000008	Sy-I/0.009839	Tr-B/0.000007	Tr-I/0.000008	unct-B/0.000008	unct-I/0.000005
年	CHN	O/0.998813	Bo-B/0.000002	Bo-I/0.000006	Ch-B/0.000004	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000009	O/0.998813	Si-B/0.000002	Si-I/0.000009	Sy-B/0.000003	Sy-I/0.001141	Tr-B/0.000002	Tr-I/0.000003	unct-B/0.000001	unct-I/0.000002
,	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
加	CHN	O/0.997890	Bo-B/0.000208	Bo-I/0.000000	Ch-B/0.000655	Ch-I/0.000000	DT-B/0.000015	DT-I/0.000002	O/0.997890	Si-B/0.000054	Si-I/0.000000	Sy-B/0.001088	Sy-I/0.000000	Tr-B/0.000064	Tr-I/0.000002	unct-B/0.000021	unct-I/0.000000
重	CHN	O/0.997627	Bo-B/0.000013	Bo-I/0.000113	Ch-B/0.000391	Ch-I/0.000522	DT-B/0.000007	DT-I/0.000021	O/0.997627	Si-B/0.000081	Si-I/0.000054	Sy-B/0.000017	Sy-I/0.001036	Tr-B/0.000036	Tr-I/0.000065	unct-B/0.000006	unct-I/0.000010
1	NUM	O/0.999855	Bo-B/0.000002	Bo-I/0.000004	Ch-B/0.000003	Ch-I/0.000007	DT-B/0.000001	DT-I/0.000000	O/0.999855	Si-B/0.000026	Si-I/0.000084	Sy-B/0.000002	Sy-I/0.000007	Tr-B/0.000005	Tr-I/0.000003	unct-B/0.000000	unct-I/0.000000
月	CHN	O/0.999487	Bo-B/0.000029	Bo-I/0.000014	Ch-B/0.000089	Ch-I/0.000008	DT-B/0.000019	DT-I/0.000028	O/0.999487	Si-B/0.000048	Si-I/0.000144	Sy-B/0.000052	Sy-I/0.000006	Tr-B/0.000030	Tr-I/0.000026	unct-B/0.000014	unct-I/0.000006
”	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
入	CHN	O/0.999731	Bo-B/0.000060	Bo-I/0.000000	Ch-B/0.000008	Ch-I/0.000000	DT-B/0.000006	DT-I/0.000001	O/0.999731	Si-B/0.000009	Si-I/0.000000	Sy-B/0.000131	Sy-I/0.000000	Tr-B/0.000045	Tr-I/0.000001	unct-B/0.000007	unct-I/0.000000
院	CHN	O/0.999718	Bo-B/0.000004	Bo-I/0.000026	Ch-B/0.000006	Ch-I/0.000003	DT-B/0.000002	DT-I/0.000010	O/0.999718	Si-B/0.000004	Si-I/0.000011	Sy-B/0.000014	Sy-I/0.000128	Tr-B/0.000005	Tr-I/0.000051	unct-B/0.000002	unct-I/0.000015
。	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
查	CHN	O/0.998109	Bo-B/0.000281	Bo-I/0.000000	Ch-B/0.001273	Ch-I/0.000004	DT-B/0.000021	DT-I/0.000002	O/0.998109	Si-B/0.000019	Si-I/0.000000	Sy-B/0.000178	Sy-I/0.000000	Tr-B/0.000087	Tr-I/0.000000	unct-B/0.000024	unct-I/0.000001
体	CHN	O/0.997048	Bo-B/0.000027	Bo-I/0.000201	Ch-B/0.000704	Ch-I/0.001409	DT-B/0.000016	DT-I/0.000105	O/0.997048	Si-B/0.000029	Si-I/0.000032	Sy-B/0.000072	Sy-I/0.000173	Tr-B/0.000034	Tr-I/0.000098	unct-B/0.000014	unct-I/0.000038
